benchmark,scenario,sample_size,sample_count,seed,method,runtime_seconds,train_cross_entropy,heldout_coupling_relative_frobenius,minimum_curvature,pure_column_minimum_curvature,restart_direction_variance,theta_true,theta_hat,feature_names,coefficient_cosine,coefficient_spearman,coefficient_sign_accuracy,coefficient_relative_l2
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260917,soft_iot,1.0336399999998775,3.452254596723594,0.0081133524744136,0.258035866451678,0.258035866451678,1.451860039091756e-13,"[-0.1126034038166039, 0.3837691628919766, 0.056334376666524126, -0.45032665875836625, 0.43404978177637155, -0.6675888168769086]","[-0.10361688715414889, 0.3846079402033036, 0.06663490838842745, -0.44398803384671764, 0.41324782532715476, -0.6655366801231187]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9997504170476496,1.0,1.0,0.0223420210522836
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260917,hard_ot,0.1820992000000387,3.4520260983588664,0.0221702102194982,0.0,0.0,0.1008099981187067,"[-0.1126034038166039, 0.3837691628919766, 0.056334376666524126, -0.45032665875836625, 0.43404978177637155, -0.6675888168769086]","[-0.10479082855276954, 0.3860588683248412, -0.3531099866146396, 0.20049289638378415, -0.20020789620888957, -0.07974238135622326]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.0264409597643551,-0.2571428571428572,0.5,1.3953917301142678
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260918,soft_iot,0.9348095000000284,3.4227285313345206,0.0057823675716678,0.3427808876743654,0.3427808876743654,5.398738512916399e-14,"[0.17133983853142926, -0.5636106540140907, 0.5628996675290114, 0.18533066901406545, 0.5479194356830239, -0.03957890641688695]","[0.16685880160049235, -0.5587570647245687, 0.5479356361056794, 0.1884195105141647, 0.5438756294301363, -0.03614575956885102]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9999396659191608,1.0,1.0,0.0109849060842004
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260918,hard_ot,0.1476173000000926,3.4225250457263976,0.0317945331356629,0.0,0.0,0.0798545869259997,"[0.17133983853142926, -0.5636106540140907, 0.5628996675290114, 0.18533066901406545, 0.5479194356830239, -0.03957890641688695]","[0.16611481687079938, -0.5592654610216014, 0.020124924922210206, -0.12437817543942761, -0.08473422215387634, 0.14404322525780922]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.4514524370205405,0.1428571428571428,0.5,1.0474230883262596
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260919,soft_iot,1.0231760000001486,3.346461082324308,0.0059571819291357,0.1206422153288144,0.1206422153288144,1.6498947518012144e-13,"[0.2733174066157225, -0.15306449610532066, 0.6707224799683543, -0.18165332428556877, 0.4582913275313151, -0.45713383053933715]","[0.2629257628708998, -0.15596050303323633, 0.6663350907003811, -0.17982923873402185, 0.45028466560899655, -0.4682171433277896]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9998448976822863,1.0,1.0,0.0176126271585777
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260919,hard_ot,0.0919701999998778,3.3461603885707283,0.0201150755156233,0.0,0.0,0.144255192016548,"[0.2733174066157225, -0.15306449610532066, 0.6707224799683543, -0.18165332428556877, 0.4582913275313151, -0.45713383053933715]","[0.2633930378093165, -0.15377548960528903, -0.11638139395860612, -0.28495911405122504, -0.28639180000587044, -0.37350456737537296]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.1699418969750258,0.5428571428571429,0.6666666666666666,1.288454968576686
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260920,soft_iot,0.9881361000000196,3.2978334574482764,0.0112907843262237,0.2737713726830293,0.2952847126813651,1.0357353217041693e-13,"[0.14919105649098416, -0.2776885860680373, 0.5996432633597822, -0.4480218013752298, 0.5813412791280295, -0.04876286714447537]","[0.14472467993247695, -0.28939476439683287, 0.6095959954705769, -0.44990635043272387, 0.5852031571558272, -0.062358025630293606]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.999849790398248,1.0,1.0,0.0173326052139914
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260920,hard_ot,0.0912762999998904,3.297590049866044,0.0167491157153561,0.0,0.0,0.1367698752419833,"[0.14919105649098416, -0.2776885860680373, 0.5996432633597822, -0.4480218013752298, 0.5813412791280295, -0.04876286714447537]","[0.1457206426820658, -0.28882222209001646, 0.035304124588299075, -0.06927560407957051, 0.29970079044679654, -0.4143298139808093]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.5713784211796334,0.6,1.0,0.925874266647871
B1_known_truth,shared_plus_context_offset,small,400,20260916,soft_iot,0.9937769999999092,3.119966222425764,0.176349899588655,0.1806251819225224,0.1806251819225224,3.481958222410208e-14,"[0.6251313845525633, -0.3568585574074853, 0.37819975725982546, -0.4847588048698442, 0.247007020679359, -0.20693984270149593]","[0.6158923357867007, -0.4175209923909831, 0.560950760456999, -0.5659886515101262, 0.39306374835188096, -0.16494579727754047]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.983878363311385,1.0,1.0,0.1795641205175192
B1_known_truth,shared_plus_context_offset,small,400,20260916,hard_ot,0.1487047000000529,3.1022816605691697,0.0929479307921709,0.0,0.0,0.0594842194835263,"[0.6251313845525633, -0.3568585574074853, 0.37819975725982546, -0.4847588048698442, 0.247007020679359, -0.20693984270149593]","[0.614874064555291, -0.40092442035207543, 0.17113327072165802, -0.25361267666364556, -0.3110825346102592, -0.18556242074079057]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.774355873752146,0.7142857142857143,0.8333333333333334,0.6717799137334399
B1_known_truth,shared_plus_context_offset,small,400,20260917,soft_iot,1.0022923999999875,3.4548493666510773,0.1329219102447165,0.2427997798370995,0.2427997798370995,1.1442553017775506e-13,"[-0.1126034038166039, 0.3837691628919766, 0.056334376666524126, -0.45032665875836625, 0.43404978177637155, -0.6675888168769086]","[-0.040515730542689074, 0.36245640608085294, 0.3078892477558614, -0.5218569555009563, 0.35518894275637297, -0.6784811396406781]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.96230632166459,0.942857142857143,1.0,0.2745675812451651
B1_known_truth,shared_plus_context_offset,small,400,20260917,hard_ot,0.1773628000000826,3.4334025159929262,0.1037580666377482,0.0,0.0,0.1065244548845614,"[-0.1126034038166039, 0.3837691628919766, 0.056334376666524126, -0.45032665875836625, 0.43404978177637155, -0.6675888168769086]","[-0.04642547733653134, 0.3753237013346963, -0.27998724005848785, -0.0957621035306923, -0.0008660918157311774, -0.2116511213548828]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.6050969771079389,0.6,0.6666666666666666,0.8887103272631202
B1_known_truth,shared_plus_context_offset,small,400,20260918,soft_iot,0.9510015999999268,3.385489672125607,0.0637899611819555,0.2876988536293368,0.2876988536293368,5.044204415017759e-14,"[0.17133983853142926, -0.5636106540140907, 0.5628996675290114, 0.18533066901406545, 0.5479194356830239, -0.03957890641688695]","[0.1877057048763659, -0.5522506264631644, 0.8570917532067, -0.0001436315630895209, 0.6894309996478296, -0.09337486337265344]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9669640280409444,0.942857142857143,0.8333333333333334,0.257044634097098
B1_known_truth,shared_plus_context_offset,small,400,20260918,hard_ot,0.1768403000000944,3.377965839186807,0.0926607502841339,0.0,0.0,0.0788389175958989,"[0.17133983853142926, -0.5636106540140907, 0.5628996675290114, 0.18533066901406545, 0.5479194356830239, -0.03957890641688695]","[0.18755639036908328, -0.5597754294174071, 0.020124924922210206, -0.12437817543942761, -0.08473430155256645, 0.14404306227614996]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.4530605726931598,0.1428571428571428,0.5,1.0458866356415883
B1_known_truth,shared_plus_context_offset,small,400,20260919,soft_iot,0.9526151999998548,3.222414596662142,0.144652293603667,0.1217018432697614,0.1217018432697614,5.150487815465089e-13,"[0.2733174066157225, -0.15306449610532066, 0.6707224799683543, -0.18165332428556877, 0.4582913275313151, -0.45713383053933715]","[0.31753794096900584, -0.1565242326987793, 0.7688447467782354, -0.33827447487399903, 0.667157466497641, -0.1954435641887579]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9446925475013228,0.942857142857143,1.0,0.3325881913077411
B1_known_truth,shared_plus_context_offset,small,400,20260919,hard_ot,0.1288266000001385,3.204526799209688,0.0864115351641546,0.0,0.0,0.1311391460060481,"[0.2733174066157225, -0.15306449610532066, 0.6707224799683543, -0.18165332428556877, 0.4582913275313151, -0.45713383053933715]","[0.33464781389326426, -0.15407691183004862, -0.007680145336905848, 0.3768055539045883, -0.3625282611342318, 0.17603026274495898]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",-0.3092309272785552,-0.4857142857142857,0.3333333333333333,1.618166201153982
B1_known_truth,shared_plus_context_offset,small,400,20260920,soft_iot,1.1334558000000925,3.252286242243964,0.1813906615021428,0.2268075411926418,0.2268075411926418,1.6987860407480638e-13,"[0.14919105649098416, -0.2776885860680373, 0.5996432633597822, -0.4480218013752298, 0.5813412791280295, -0.04876286714447537]","[0.14100313267754783, -0.22526020028527918, 0.6612968683114939, -0.5463670992954607, 0.6852965374744484, -0.09865135300438675]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9948654215672548,0.942857142857143,1.0,0.101336848507789
B1_known_truth,shared_plus_context_offset,small,400,20260920,hard_ot,0.1129396999999698,3.232741294264744,0.0836533663402642,0.0,0.0,0.1527567481458919,"[0.14919105649098416, -0.2776885860680373, 0.5996432633597822, -0.4480218013752298, 0.5813412791280295, -0.04876286714447537]","[0.13562341800354014, -0.218192718536916, -0.47875281377803364, -0.11579538390931024, 0.6575638384721229, -0.4701871909987667]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.2557131357030778,-0.0857142857142857,0.8333333333333334,1.2200711981658463
B1_known_truth,shared_plus_context_offset,medium,2000,20260916,soft_iot,1.1052824000000785,3.231293400067872,0.1615041974620064,0.2064917388189258,0.2064917388189258,2.605918452145289e-13,"[0.6251313845525633, -0.3568585574074853, 0.37819975725982546, -0.4847588048698442, 0.247007020679359, -0.20693984270149593]","[0.6473252085336373, -0.37066344637513854, 0.5014633106620314, -0.5802583048394628, 0.32226526505043784, -0.2082038705420666]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9947159533334876,1.0,1.0,0.1028012321571318
B1_known_truth,shared_plus_context_offset,medium,2000,20260916,hard_ot,0.1547220999998444,3.214548986943412,0.0224646084401439,0.0,0.0,0.0602277907308195,"[0.6251313845525633, -0.3568585574074853, 0.37819975725982546, -0.4847588048698442, 0.247007020679359, -0.20693984270149593]","[0.6368184718740872, -0.35149485113202883, -0.06541180790136847, 0.09997611878218943, 0.2066139346621578, -0.03369834386091586]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.663379793073201,0.4285714285714286,0.6666666666666666,0.8205122874482732
B1_known_truth,shared_plus_context_offset,medium,2000,20260917,soft_iot,1.207210600000053,3.4594716539929387,0.1418453657176784,0.2419019109467513,0.2419019109467513,1.3564681915947158e-13,"[-0.1126034038166039, 0.3837691628919766, 0.056334376666524126, -0.45032665875836625, 0.43404978177637155, -0.6675888168769086]","[-0.10412264978103981, 0.39507413687068715, 0.15245699953018452, -0.5390919245740271, 0.541995513797531, -0.7116019544719949]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9940173153758532,1.0,1.0,0.1093863302624855
B1_known_truth,shared_plus_context_offset,medium,2000,20260917,hard_ot,0.1892326000001958,3.4453998207524577,0.0315953102262114,0.0,0.0,0.0976984095855669,"[-0.1126034038166039, 0.3837691628919766, 0.056334376666524126, -0.45032665875836625, 0.43404978177637155, -0.6675888168769086]","[-0.10548293990259965, 0.3987407526914767, -0.3531100793102651, 0.20049313274890954, -0.20020789620888957, -0.07974260918871783]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.0340950528890312,-0.2571428571428572,0.5,1.3898956414860568
B1_known_truth,shared_plus_context_offset,medium,2000,20260918,soft_iot,1.0798065000001316,3.4162109628438486,0.0527372985266395,0.311526185292621,0.311526185292621,2.3223849593205262e-14,"[0.17133983853142926, -0.5636106540140907, 0.5628996675290114, 0.18533066901406545, 0.5479194356830239, -0.03957890641688695]","[0.1717990344469291, -0.5632519556716002, 0.6900915499097965, 0.07296080872162736, 0.6266936461305327, -0.12028946494935734]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9869180104974438,0.942857142857143,1.0,0.1617528330667279
B1_known_truth,shared_plus_context_offset,medium,2000,20260918,hard_ot,0.1748391999999512,3.4107275905719137,0.0630869160203272,0.0,0.0,0.0790772311629539,"[0.17133983853142926, -0.5636106540140907, 0.5628996675290114, 0.18533066901406545, 0.5479194356830239, -0.03957890641688695]","[0.16579385633881452, -0.5648943748266133, -0.44747590911363333, 0.10264144497806349, -0.29427983173080446, 0.3727065930945934]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",-0.0701477080561162,-0.1428571428571428,0.5,1.4629748514968508
B1_known_truth,shared_plus_context_offset,medium,2000,20260919,soft_iot,1.286804200000006,3.3432163620601587,0.1399247210575211,0.0918527791604617,0.0918527791604617,2.8976006908050733e-13,"[0.2733174066157225, -0.15306449610532066, 0.6707224799683543, -0.18165332428556877, 0.4582913275313151, -0.45713383053933715]","[0.2641815654858453, -0.1463071244537878, 0.8071884375737012, -0.317591939602556, 0.5111045375468253, -0.4454820038756696]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.991196724280534,1.0,1.0,0.1326896809813473
B1_known_truth,shared_plus_context_offset,medium,2000,20260919,hard_ot,0.1339102999997976,3.331248245670388,0.0359209204658064,0.0,0.0,0.1433100589614536,"[0.2733174066157225, -0.15306449610532066, 0.6707224799683543, -0.18165332428556877, 0.4582913275313151, -0.45713383053933715]","[0.2706982983733941, -0.15018745988816412, -0.007680210295462663, 0.3768054544654525, -0.3625286042304976, 0.1760303393753742]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",-0.3528420535419301,-0.4857142857142857,0.3333333333333333,1.6448963818684323
B1_known_truth,shared_plus_context_offset,medium,2000,20260920,soft_iot,1.1649845000001733,3.204498625491412,0.1553583689571544,0.2369777587496457,0.2594209096429267,1.488084099766755e-13,"[0.14919105649098416, -0.2776885860680373, 0.5996432633597822, -0.4480218013752298, 0.5813412791280295, -0.04876286714447537]","[0.16036346852766545, -0.2916639842659228, 0.7523459000702839, -0.5476895578548034, 0.6085151025013763, -0.10555583258631454]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9956360081988342,1.0,1.0,0.0934236779533517
B1_known_truth,shared_plus_context_offset,medium,2000,20260920,hard_ot,0.0992142000000058,3.1878126322468003,0.0398039337845239,0.0,0.0,0.1316227060368269,"[0.14919105649098416, -0.2776885860680373, 0.5996432633597822, -0.4480218013752298, 0.5813412791280295, -0.04876286714447537]","[0.16693550798338447, -0.3036640116539051, -0.3216056993014684, -0.572819993018182, -0.37011341610245263, -0.015812788935697646]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",-0.0498502101016429,0.1428571428571428,0.6666666666666666,1.4490343060822564
B1_known_truth,shared_plus_context_offset,large,10000,20260916,soft_iot,1.311693699999978,3.1644027186061856,0.1508604888432931,0.206235566402313,0.206235566402313,4.982121471475973e-14,"[0.6251313845525633, -0.3568585574074853, 0.37819975725982546, -0.4847588048698442, 0.247007020679359, -0.20693984270149593]","[0.6178201968923551, -0.3769216184978254, 0.5416478388053351, -0.5852930267472668, 0.22421003057456593, -0.289549119161009]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9886918705817698,1.0,1.0,0.1503870301470868
B1_known_truth,shared_plus_context_offset,large,10000,20260916,hard_ot,0.1965678000001389,3.150740645083094,0.0118957364246071,0.0,0.0,0.0620757969709021,"[0.6251313845525633, -0.3568585574074853, 0.37819975725982546, -0.4847588048698442, 0.247007020679359, -0.20693984270149593]","[0.615311970297824, -0.3568472432744954, -0.042082535690831875, 0.5704390651015306, 0.07927527587806932, -0.3172587490878181]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.3143560047441472,0.3714285714285715,0.6666666666666666,1.1710200640944226
B1_known_truth,shared_plus_context_offset,large,10000,20260917,soft_iot,1.1867015999998785,3.341186998225156,0.1186783539640445,0.2205297464641376,0.2205297464641376,1.2006057206632446e-13,"[-0.1126034038166039, 0.3837691628919766, 0.056334376666524126, -0.45032665875836625, 0.43404978177637155, -0.6675888168769086]","[-0.09780609578680248, 0.3676660009822017, 0.18174505564770452, -0.537085885690046, 0.5051596622813156, -0.7070677323086222]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9912723253419724,1.0,1.0,0.1321186940446183
B1_known_truth,shared_plus_context_offset,large,10000,20260917,hard_ot,0.1843992000001435,3.331547381960582,0.0225459509500254,0.0,0.0,0.1022596931349284,"[-0.1126034038166039, 0.3837691628919766, 0.056334376666524126, -0.45032665875836625, 0.43404978177637155, -0.6675888168769086]","[-0.10690521923007883, 0.3796053842796822, -0.35310995151479163, 0.20049326054438305, -0.20020776841341606, -0.07974225356074974]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.0229061740865776,-0.2571428571428572,0.5,1.3979226201141624
B1_known_truth,shared_plus_context_offset,large,10000,20260918,soft_iot,1.124413099999856,3.4435761960878906,0.0585936962044973,0.3250866451587342,0.3250866451587342,3.7721664267680624e-14,"[0.17133983853142926, -0.5636106540140907, 0.5628996675290114, 0.18533066901406545, 0.5479194356830239, -0.03957890641688695]","[0.1771494117288945, -0.5543953546789205, 0.7007801021046878, 0.07716134206996861, 0.6299379062094297, -0.11383749990682453]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9867369147137156,0.942857142857143,1.0,0.1628685683997029
B1_known_truth,shared_plus_context_offset,large,10000,20260918,hard_ot,0.1584010000001399,3.440179389368452,0.0174803305575769,0.0,0.0,0.0803319214467597,"[0.17133983853142926, -0.5636106540140907, 0.5628996675290114, 0.18533066901406545, 0.5479194356830239, -0.03957890641688695]","[0.17208995951339617, -0.5540748671639455, -0.15010433487831498, 0.578368044551444, 0.24426508134706867, 0.08826244238348004]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.5671697964903925,0.3714285714285715,0.6666666666666666,0.930408731160244
B1_known_truth,shared_plus_context_offset,large,10000,20260919,soft_iot,1.1668284999998375,3.2303126277645924,0.1356045644629172,0.1004778722446531,0.1004778722446531,3.6646187386755e-13,"[0.2733174066157225, -0.15306449610532066, 0.6707224799683543, -0.18165332428556877, 0.4582913275313151, -0.45713383053933715]","[0.2588111238070707, -0.15480384544858566, 0.7930368370358007, -0.2502344178043965, 0.5639981197055519, -0.42627880244224714]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9936065125452672,1.0,1.0,0.1130795070269831
B1_known_truth,shared_plus_context_offset,large,10000,20260919,hard_ot,0.1020157000000381,3.2168287244658424,0.0119123228528906,4.4408920985006256e-10,4.4408920985006256e-10,0.1415485967961971,"[0.2733174066157225, -0.15306449610532066, 0.6707224799683543, -0.18165332428556877, 0.4582913275313151, -0.45713383053933715]","[0.2790500120091337, -0.15266289249626383, 0.44297037075393286, -0.09087283883377337, 0.029347934858962168, -0.22191282875982402]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.8854736399930558,0.8857142857142858,1.0,0.4785945256831593
B1_known_truth,shared_plus_context_offset,large,10000,20260920,soft_iot,1.2122427000001608,3.1145571914011265,0.1676694214899196,0.2255028102027267,0.2255028102027267,8.67179744625099e-14,"[0.14919105649098416, -0.2776885860680373, 0.5996432633597822, -0.4480218013752298, 0.5813412791280295, -0.04876286714447537]","[0.1399307085653174, -0.2882196544696645, 0.7831714806194513, -0.522037910791278, 0.6581345002040145, -0.12734132139133625]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9950878219702546,1.0,1.0,0.0991178897045885
B1_known_truth,shared_plus_context_offset,large,10000,20260920,hard_ot,0.1010207000001628,3.0977314485797347,0.0146843564988675,0.0,0.0,0.1409021078976285,"[0.14919105649098416, -0.2776885860680373, 0.5996432633597822, -0.4480218013752298, 0.5813412791280295, -0.04876286714447537]","[0.1419131532540257, -0.2706849238873035, 0.03530354264291882, -0.06927634339819014, 0.29970079044679654, -0.41433039592619]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.5708800265730167,0.6,1.0,0.9264124064659144
B1_known_truth,observation_noise_and_dropout,small,400,20260916,soft_iot,1.0983410999999703,3.142112159175332,0.0785321662065585,0.2300501353857953,0.2300501353857953,5.490838664010235e-13,"[0.6251313845525633, -0.3568585574074853, 0.37819975725982546, -0.4847588048698442, 0.247007020679359, -0.20693984270149593]","[0.6890964246831424, -0.47941366137146496, 0.3929618687521725, -0.5246328864717184, 0.2595979094148688, -0.2440101828110713]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9967472535164869,1.0,1.0,0.0806566362243444
B1_known_truth,observation_noise_and_dropout,small,400,20260916,hard_ot,0.1583144999999604,3.133925743045455,0.3385310251087775,0.0,0.0,0.0482169221165358,"[0.6251313845525633, -0.3568585574074853, 0.37819975725982546, -0.4847588048698442, 0.247007020679359, -0.20693984270149593]","[0.6875437578139435, -0.5008182196761441, 0.012388241199216398, -0.29654643530419106, 0.16125812043996174, 0.24305857315195883]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.788320671521866,0.7142857142857143,0.8333333333333334,0.6506601701013117
B1_known_truth,observation_noise_and_dropout,small,400,20260917,soft_iot,0.9787754999999834,3.4431990006189537,0.0676958818428152,0.2561734717687614,0.2561734717687614,1.4711729933985094e-13,"[-0.1126034038166039, 0.3837691628919766, 0.056334376666524126, -0.45032665875836625, 0.43404978177637155, -0.6675888168769086]","[-0.06403236066677583, 0.3225605733838957, -0.10966437231013501, -0.4180478056173144, 0.5502092050965892, -0.6711883857819783]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9767322798458258,0.942857142857143,0.8333333333333334,0.2157207461241241
B1_known_truth,observation_noise_and_dropout,small,400,20260917,hard_ot,0.1328580000001693,3.4033873756162394,0.1987935033679807,0.0,0.0,0.1235159775896361,"[-0.1126034038166039, 0.3837691628919766, 0.056334376666524126, -0.45032665875836625, 0.43404978177637155, -0.6675888168769086]","[-0.0694250109267005, 0.3114609001947173, -0.0014700631382583969, -0.10504230051448867, 0.3047024187447949, 0.2302715098772711]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.3009814902726925,0.6,0.6666666666666666,1.1823861549657182
B1_known_truth,observation_noise_and_dropout,small,400,20260918,soft_iot,0.9858255999999984,3.4019780321838224,0.062622277152564,0.3082016704070156,0.3082016704070156,4.4670983196119657e-14,"[0.17133983853142926, -0.5636106540140907, 0.5628996675290114, 0.18533066901406545, 0.5479194356830239, -0.03957890641688695]","[0.1557400357186902, -0.5307030892500236, 0.6308257902639068, 0.1542284798323269, 0.5211835257758425, 0.0070119110233384805]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9951018292662792,0.942857142857143,0.8333333333333334,0.0989764692613441
B1_known_truth,observation_noise_and_dropout,small,400,20260918,hard_ot,0.1706977000001188,3.380134315816872,0.1847956895034365,0.0,0.0,0.0885887351607962,"[0.17133983853142926, -0.5636106540140907, 0.5628996675290114, 0.18533066901406545, 0.5479194356830239, -0.03957890641688695]","[0.11686690707931004, -0.5144464198842371, -0.15010419610233885, 0.5783678687007692, 0.2442652201230448, 0.08826232209686515]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.5522973752933453,0.3714285714285715,0.6666666666666666,0.9462585531519964
B1_known_truth,observation_noise_and_dropout,small,400,20260919,soft_iot,1.0317629999999554,3.463017251521103,0.1202146354463767,0.1348554334867913,0.1348554334867913,1.9162461935828538e-13,"[0.2733174066157225, -0.15306449610532066, 0.6707224799683543, -0.18165332428556877, 0.4582913275313151, -0.45713383053933715]","[0.3331911852055151, -0.21977947783912863, 0.5607694056306405, -0.180886527582739, 0.3251181191811681, -0.5566744058203136]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9759492051878528,0.8857142857142858,1.0,0.2193207459961195
B1_known_truth,observation_noise_and_dropout,small,400,20260919,hard_ot,0.141781900000069,3.435828414778778,0.2524986818699166,-8.88178419700125e-10,-8.88178419700125e-10,0.1159147915853171,"[0.2733174066157225, -0.15306449610532066, 0.6707224799683543, -0.18165332428556877, 0.4582913275313151, -0.45713383053933715]","[0.3807078366960872, -0.22960995369519954, -0.11638139395860612, -0.28495911405122504, -0.28639202948965425, -0.3735047968591568]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.2125765308847584,0.5428571428571429,0.6666666666666666,1.254929057050829
